,Date,Adj_Cost
1607,2020-12-17,5016.5565585480435
1608,2020-12-18,46455.66836042756
1609,2020-12-19,0.0
1610,2020-12-20,1138.1163712807934
1611,2020-12-21,45020.010577784196
1612,2020-12-24,808.7211812840858
1613,2020-12-25,8384.759559251295
1614,2020-12-26,13690.223490719474
1615,2020-12-28,2719.212229538054
1616,2021-01-02,269.0337914713826
1617,2021-01-03,209.8105907353078
1618,2021-01-04,21009.043717282784
1619,2021-01-05,1395497.446154096
1620,2021-01-08,6490.791534616896
1621,2021-01-10,271.2343404683717
1622,2021-01-11,2055.4713903699667
1623,2021-01-14,9329.577122633214
1624,2021-01-15,5676.098241898085
1625,2021-01-17,15239.397570593237
1626,2021-01-18,9938.331394113198
1627,2021-01-21,1003.1152488785496
1628,2021-01-24,33671.22252948539
1629,2021-01-25,27410.30746235957
1630,2021-01-26,9921.33879272892
1631,2021-01-28,12221.577141439971
1632,2021-01-30,4829.218036629346
1633,2021-01-31,3209.766904712863
1634,2021-02-01,72549.884144673
1635,2021-02-02,21952.022116733177
1636,2021-02-03,1439.2886222973334
1637,2021-02-04,950279.5667288613
1638,2021-02-05,625.2966
1639,2021-02-06,1298.2312410506836
1640,2021-02-08,1804.1574930041195
1641,2021-02-11,26190.115167817803
1642,2021-02-13,4681.283801481038
1643,2021-02-14,0.0
1644,2021-02-15,13597.609621008687
1645,2021-02-18,12442.200052456157
1646,2021-02-19,10824.14860415503
1647,2021-02-21,38373.05746652579
1648,2021-02-22,1279.9690024957974
1649,2021-02-23,3101.193912869865
1650,2021-02-25,23356.838027116122
1651,2021-02-26,612.583133450956
1652,2021-02-27,13261.242346764431
1653,2021-02-28,27859.57071971098
1654,2021-03-01,15342.228565494635
1655,2021-03-03,3535.616898925172
1656,2021-03-04,1105375.226404155
1657,2021-03-05,7957.355473407282
1658,2021-03-06,19110.317633128336
1659,2021-03-07,88614.36753198825
1660,2021-03-08,5826.873181474308
1661,2021-03-11,14243.27465439392
1662,2021-03-12,1220.7399412833802
1663,2021-03-13,11352.146277262542
1664,2021-03-14,3297.9473870790457
1665,2021-03-15,5665.5701430625995
1666,2021-03-16,1154.658357696975
1667,2021-03-18,20536.975723495532
1668,2021-03-19,7831.437978593864
1669,2021-03-20,25452.18279886887
1670,2021-03-21,6189.944370037615
1671,2021-03-25,369.19816576031985
1672,2021-03-26,1371.0068383570815
1673,2021-03-28,15483.696721885151
1674,2021-03-29,2293.5388413053797
1675,2021-04-01,15664.51396754802
1676,2021-04-02,1832.4078423053465
1677,2021-04-03,31544.927467542064
1678,2021-04-04,481412.7067479896
1679,2021-04-09,30143.702400842445
1680,2021-04-10,194.65618421150313
1681,2021-04-11,20922.636219381213
1682,2021-04-12,6553.48873679545
1683,2021-04-13,4437.320421297425
1684,2021-04-15,629.3786344546395
1685,2021-04-16,27187.672424792712
1686,2021-04-18,18666.197184005236
1687,2021-04-19,17369.359976743624
1688,2021-04-23,8469.977921440675
1689,2021-04-24,35236.14064506077
1690,2021-04-26,11346.165379596925
1691,2021-04-27,115.2
1692,2021-04-28,2929.720919607447
1693,2021-04-29,17025.27760357972
1694,2021-04-30,5051.374883116863
1695,2021-05-01,2727.6359216934743
1696,2021-05-03,24984.157142455624
1697,2021-05-04,956474.2024927515
1698,2021-05-06,5677.638342669669
1699,2021-05-07,10725.032583334118
1700,2021-05-08,61399.41181753379
1701,2021-05-09,6983.044217651568
1702,2021-05-10,11935.507353797431
1703,2021-05-13,10394.451114183881
1704,2021-05-14,14170.203510007319
1705,2021-05-15,275.4652210066912
1706,2021-05-16,16870.9558624742
1707,2021-05-17,107218.63172534121
1708,2021-05-18,5173.511687858141
1709,2021-05-20,4099.242176963149
1710,2021-05-21,113003.32685222964
1711,2021-05-22,1000.0884654919573
1712,2021-05-23,4687.526634005108
1713,2021-05-24,12153.004583088896
1714,2021-05-28,18608.837085056235
1715,2021-05-29,6538.786289849133
1716,2021-05-30,692.6771387703097
1717,2021-05-31,3759.8455920623037
1718,2021-06-02,167.3999999999994
1719,2021-06-03,66767.33497012332
1720,2021-06-04,22048.641427219416
1721,2021-06-06,5647.921181048616
1722,2021-06-07,6692.708998016606
1723,2021-06-10,6336.019548141601
